CustomerID,Recency,Frequency,Monetary,R_Rank,R_Score,F_Rank,F_Score,M_Rank,M_Score,RFM_Score,Customer_Segment
14076,129,1,122.47,1165.0,2,439.0,1,274.0,1,211,06 - Lost/Others (Hilang/Lainnya)
14077,41,5,499.41999999999996,2373.0,3,3304.0,4,1760.0,3,343,06 - Lost/Others (Hilang/Lainnya)
14078,102,6,1049.37,1353.0,2,3515.0,5,2737.0,4,254,06 - Lost/Others (Hilang/Lainnya)
14079,125,1,375.1,1197.0,2,440.0,1,1388.0,2,212,05 - At Risk (Berisiko Hilang)
14080,33,1,45.599999999999994,2578.0,3,441.0,1,34.0,1,311,03 - New/Promising (Baru/Menjanjikan)
14081,302,2,934.52,262.0,1,1753.0,3,2595.0,3,133,05 - At Risk (Berisiko Hilang)
14082,365,1,182.25,70.0,1,442.0,1,570.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14083,4,9,1018.43,3990.0,5,3897.0,5,2694.0,4,554,01 - Champions (Terbaik)
14085,2,18,4448.54,4184.0,5,4212.0,5,4018.0,5,555,01 - Champions (Terbaik)
14087,3,1,194.42,4095.0,5,443.0,1,621.0,1,511,03 - New/Promising (Baru/Menjanjikan)
14088,10,13,50491.81,3640.0,5,4107.0,5,4319.0,5,555,01 - Champions (Terbaik)
14089,57,1,161.0,2029.0,3,444.0,1,459.0,1,311,03 - New/Promising (Baru/Menjanjikan)
14090,325,1,76.32000000000001,166.0,1,445.0,1,87.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14092,8,14,4076.91,3773.0,5,4134.0,5,3976.0,5,555,01 - Champions (Terbaik)
14093,12,1,442.85,3501.0,5,446.0,1,1615.0,2,512,03 - New/Promising (Baru/Menjanjikan)
14096,4,17,65164.79,3991.0,5,4191.0,5,4327.0,5,555,01 - Champions (Terbaik)
14098,37,1,147.35,2479.0,3,447.0,1,384.0,1,311,03 - New/Promising (Baru/Menjanjikan)
14099,16,11,3104.17,3354.0,4,4015.0,5,3807.0,5,455,01 - Champions (Terbaik)
14100,138,1,194.9,1106.0,2,448.0,1,623.0,1,211,06 - Lost/Others (Hilang/Lainnya)
14101,74,6,5976.79,1675.0,2,3516.0,5,4128.0,5,255,06 - Lost/Others (Hilang/Lainnya)
14102,5,5,1360.28,3918.0,5,3305.0,4,3041.0,4,544,01 - Champions (Terbaik)
14104,155,2,216.20999999999998,1018.0,2,1754.0,3,726.0,1,231,06 - Lost/Others (Hilang/Lainnya)
14105,239,1,1266.23,559.0,1,449.0,1,2952.0,4,114,06 - Lost/Others (Hilang/Lainnya)
14107,52,7,2703.23,2128.0,3,3677.0,5,3703.0,5,355,02 - Loyal Customers (Setia)
14108,31,2,597.91,2660.0,4,1755.0,3,1978.0,3,433,04 - Need Attention (Butuh Perhatian)
14109,73,1,144.2,1699.0,2,450.0,1,369.0,1,211,06 - Lost/Others (Hilang/Lainnya)
14110,4,12,5683.15,3992.0,5,4069.0,5,4114.0,5,555,01 - Champions (Terbaik)
14111,14,4,692.85,3460.0,4,2948.0,4,2211.0,3,443,06 - Lost/Others (Hilang/Lainnya)
14112,23,7,2915.15,2996.0,4,3678.0,5,3763.0,5,455,01 - Champions (Terbaik)
14113,4,4,1840.42,3993.0,5,2949.0,4,3360.0,4,544,01 - Champions (Terbaik)
14114,274,2,386.53,375.0,1,1756.0,3,1436.0,2,132,06 - Lost/Others (Hilang/Lainnya)
14116,20,5,1382.74,3131.0,4,3306.0,4,3053.0,4,444,02 - Loyal Customers (Setia)
14117,144,1,90.0,1076.0,2,451.0,1,121.0,1,211,06 - Lost/Others (Hilang/Lainnya)
14121,4,4,2780.15,3994.0,5,2950.0,4,3724.0,5,545,01 - Champions (Terbaik)
14124,84,1,419.58000000000004,1528.0,2,452.0,1,1552.0,2,212,05 - At Risk (Berisiko Hilang)
14125,11,3,2740.43,3568.0,5,2468.0,3,3714.0,5,535,06 - Lost/Others (Hilang/Lainnya)
14126,8,3,706.1300000000001,3774.0,5,2469.0,3,2243.0,3,533,06 - Lost/Others (Hilang/Lainnya)
14127,123,3,709.71,1203.0,2,2470.0,3,2251.0,3,233,04 - Need Attention (Butuh Perhatian)
14128,61,2,637.5,1922.0,3,1757.0,3,2084.0,3,333,06 - Lost/Others (Hilang/Lainnya)
14129,2,5,1123.8600000000001,4185.0,5,3307.0,4,2828.0,4,544,01 - Champions (Terbaik)
14130,319,1,483.86,185.0,1,453.0,1,1719.0,2,112,05 - At Risk (Berisiko Hilang)
14132,2,11,3586.0299999999997,4186.0,5,4016.0,5,3887.0,5,555,01 - Champions (Terbaik)
14133,130,3,605.64,1157.0,2,2471.0,3,2008.0,3,233,04 - Need Attention (Butuh Perhatian)
14135,2,15,4690.31,4187.0,5,4158.0,5,4039.0,5,555,01 - Champions (Terbaik)
14138,2,2,982.3800000000001,4188.0,5,1758.0,3,2654.0,4,534,06 - Lost/Others (Hilang/Lainnya)
14139,46,1,415.82,2253.0,3,454.0,1,1535.0,2,312,05 - At Risk (Berisiko Hilang)
14140,4,2,935.05,3995.0,5,1759.0,3,2597.0,3,533,06 - Lost/Others (Hilang/Lainnya)
14141,3,4,915.13,4096.0,5,2951.0,4,2568.0,3,543,02 - Loyal Customers (Setia)
14142,373,1,311.81,11.0,1,455.0,1,1121.0,2,112,05 - At Risk (Berisiko Hilang)
14143,134,1,115.8,1130.0,2,456.0,1,246.0,1,211,06 - Lost/Others (Hilang/Lainnya)
14145,47,4,3742.2,2230.0,3,2952.0,4,3926.0,5,345,06 - Lost/Others (Hilang/Lainnya)
14146,9,5,4191.0,3709.0,5,3308.0,4,3992.0,5,545,01 - Champions (Terbaik)
14147,78,2,483.4,1612.0,2,1760.0,3,1716.0,2,232,06 - Lost/Others (Hilang/Lainnya)
14148,234,1,157.2,590.0,1,457.0,1,440.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14149,221,1,446.62,629.0,1,458.0,1,1622.0,2,112,05 - At Risk (Berisiko Hilang)
14150,36,2,658.64,2510.0,3,1761.0,3,2135.0,3,333,06 - Lost/Others (Hilang/Lainnya)
14152,75,2,621.29,1649.0,2,1762.0,3,2045.0,3,233,04 - Need Attention (Butuh Perhatian)
14154,239,2,1345.62,560.0,1,1763.0,3,3030.0,4,134,06 - Lost/Others (Hilang/Lainnya)
14155,266,1,118.75,416.0,1,459.0,1,256.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14156,10,55,117379.63,3641.0,5,4325.0,5,4332.0,5,555,01 - Champions (Terbaik)
14157,20,2,432.88,3132.0,4,1764.0,3,1593.0,2,432,06 - Lost/Others (Hilang/Lainnya)
14158,40,1,507.66,2399.0,3,460.0,1,1779.0,3,313,06 - Lost/Others (Hilang/Lainnya)
14159,20,11,4693.01,3133.0,4,4017.0,5,4040.0,5,455,01 - Champions (Terbaik)
14161,216,3,1110.52,667.0,1,2472.0,3,2809.0,4,134,06 - Lost/Others (Hilang/Lainnya)
14162,174,2,289.36,897.0,2,1765.0,3,997.0,2,232,06 - Lost/Others (Hilang/Lainnya)
14163,87,4,2445.91,1485.0,2,2953.0,4,3616.0,5,245,06 - Lost/Others (Hilang/Lainnya)
14164,71,2,1631.77,1752.0,3,1766.0,3,3236.0,4,334,04 - Need Attention (Butuh Perhatian)
14165,276,1,122.53999999999999,366.0,1,461.0,1,275.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14167,39,4,574.84,2431.0,3,2954.0,4,1928.0,3,343,06 - Lost/Others (Hilang/Lainnya)
14171,98,1,363.79,1379.0,2,462.0,1,1349.0,2,212,05 - At Risk (Berisiko Hilang)
14173,11,4,450.84,3569.0,5,2955.0,4,1633.0,2,542,06 - Lost/Others (Hilang/Lainnya)
14174,33,1,134.46,2579.0,3,463.0,1,320.0,1,311,03 - New/Promising (Baru/Menjanjikan)
14175,60,3,3222.3,1954.0,3,2473.0,3,3832.0,5,335,06 - Lost/Others (Hilang/Lainnya)
14176,297,4,576.9000000000001,275.0,1,2956.0,4,1934.0,3,143,06 - Lost/Others (Hilang/Lainnya)
14177,86,4,559.41,1503.0,2,2957.0,4,1894.0,3,243,06 - Lost/Others (Hilang/Lainnya)
14178,9,7,1620.93,3710.0,5,3679.0,5,3226.0,4,554,01 - Champions (Terbaik)
14179,41,2,719.78,2374.0,3,1767.0,3,2273.0,3,333,06 - Lost/Others (Hilang/Lainnya)
14180,11,25,4748.52,3570.0,5,4272.0,5,4044.0,5,555,01 - Champions (Terbaik)
14184,67,1,452.89,1800.0,3,464.0,1,1638.0,2,312,05 - At Risk (Berisiko Hilang)
14185,331,1,197.65,147.0,1,465.0,1,639.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14188,31,6,2054.36,2661.0,4,3517.0,5,3468.0,4,454,02 - Loyal Customers (Setia)
14189,2,15,4654.08,4189.0,5,4159.0,5,4036.0,5,555,01 - Champions (Terbaik)
14191,2,13,4684.76,4190.0,5,4108.0,5,4038.0,5,555,01 - Champions (Terbaik)
14193,68,2,853.39,1787.0,3,1768.0,3,2484.0,3,333,06 - Lost/Others (Hilang/Lainnya)
14194,5,21,11349.52,3919.0,5,4247.0,5,4254.0,5,555,01 - Champions (Terbaik)
14195,202,2,1012.0,736.0,1,1769.0,3,2687.0,4,134,06 - Lost/Others (Hilang/Lainnya)
14196,107,1,335.52,1313.0,2,466.0,1,1235.0,2,212,05 - At Risk (Berisiko Hilang)
14198,18,4,701.4,3228.0,4,2958.0,4,2232.0,3,443,06 - Lost/Others (Hilang/Lainnya)
14199,218,1,185.39999999999998,647.0,1,467.0,1,582.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14201,60,7,747.44,1955.0,3,3680.0,5,2319.0,3,353,06 - Lost/Others (Hilang/Lainnya)
14204,2,1,161.03,4191.0,5,468.0,1,461.0,1,511,03 - New/Promising (Baru/Menjanjikan)
14205,17,2,466.7,3294.0,4,1770.0,3,1677.0,2,432,06 - Lost/Others (Hilang/Lainnya)
14206,239,1,328.15999999999997,561.0,1,469.0,1,1197.0,2,112,05 - At Risk (Berisiko Hilang)
14208,95,1,151.74,1407.0,2,470.0,1,402.0,1,211,06 - Lost/Others (Hilang/Lainnya)
14209,11,6,2073.43,3571.0,5,3518.0,5,3478.0,5,555,01 - Champions (Terbaik)
14210,106,6,1905.8400000000001,1332.0,2,3519.0,5,3398.0,4,254,06 - Lost/Others (Hilang/Lainnya)
14211,53,9,2241.1,2097.0,3,3898.0,5,3548.0,5,355,02 - Loyal Customers (Setia)
14212,90,1,1070.48,1453.0,2,471.0,1,2767.0,4,214,06 - Lost/Others (Hilang/Lainnya)
14214,31,5,1004.38,2662.0,4,3309.0,4,2676.0,4,444,02 - Loyal Customers (Setia)
14215,12,6,1789.72,3502.0,5,3520.0,5,3326.0,4,554,01 - Champions (Terbaik)
14216,3,4,1839.3,4097.0,5,2959.0,4,3359.0,4,544,01 - Champions (Terbaik)
14217,2,17,2004.98,4192.0,5,4192.0,5,3442.0,4,554,01 - Champions (Terbaik)
14218,43,1,169.48000000000002,2336.0,3,472.0,1,506.0,1,311,03 - New/Promising (Baru/Menjanjikan)
14219,4,1,89.94,3996.0,5,473.0,1,120.0,1,511,03 - New/Promising (Baru/Menjanjikan)
14220,247,2,632.4,512.0,1,1771.0,3,2076.0,3,133,05 - At Risk (Berisiko Hilang)
14221,42,9,3432.8,2362.0,3,3899.0,5,3862.0,5,355,02 - Loyal Customers (Setia)
14222,177,1,683.17,879.0,2,474.0,1,2193.0,3,213,06 - Lost/Others (Hilang/Lainnya)
14223,92,3,991.13,1439.0,2,2474.0,3,2664.0,4,234,04 - Need Attention (Butuh Perhatian)
14224,110,4,1050.12,1288.0,2,2960.0,4,2739.0,4,244,06 - Lost/Others (Hilang/Lainnya)
14226,29,5,2232.19,2751.0,4,3310.0,4,3541.0,5,445,06 - Lost/Others (Hilang/Lainnya)
14227,26,10,3350.96,2842.0,4,3967.0,5,3852.0,5,455,01 - Champions (Terbaik)
14229,52,3,1547.2,2129.0,3,2475.0,3,3178.0,4,334,04 - Need Attention (Butuh Perhatian)
14231,184,3,925.71,845.0,1,2476.0,3,2587.0,3,133,05 - At Risk (Berisiko Hilang)
14232,43,5,2048.07,2337.0,3,3311.0,4,3464.0,4,344,02 - Loyal Customers (Setia)
14233,49,4,1462.72,2217.0,3,2961.0,4,3119.0,4,344,02 - Loyal Customers (Setia)
14234,22,4,775.46,3056.0,4,2962.0,4,2360.0,3,443,06 - Lost/Others (Hilang/Lainnya)
14235,75,5,3144.86,1650.0,2,3312.0,4,3814.0,5,245,06 - Lost/Others (Hilang/Lainnya)
14236,81,2,490.86,1554.0,2,1772.0,3,1738.0,3,233,04 - Need Attention (Butuh Perhatian)
14237,373,1,161.0,12.0,1,475.0,1,460.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14238,326,1,146.85,161.0,1,476.0,1,379.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14239,43,11,2380.85,2338.0,3,4018.0,5,3599.0,5,355,02 - Loyal Customers (Setia)
14240,30,2,890.34,2700.0,4,1773.0,3,2535.0,3,433,04 - Need Attention (Butuh Perhatian)
14241,184,1,213.70000000000002,846.0,1,477.0,1,708.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14242,235,2,280.55,582.0,1,1774.0,3,967.0,2,132,06 - Lost/Others (Hilang/Lainnya)
14243,9,10,2588.77,3711.0,5,3968.0,5,3660.0,5,555,01 - Champions (Terbaik)
14245,220,2,1693.45,632.0,1,1775.0,3,3270.0,4,134,06 - Lost/Others (Hilang/Lainnya)
14246,111,3,1474.06,1283.0,2,2477.0,3,3124.0,4,234,04 - Need Attention (Butuh Perhatian)
14247,278,1,136.76999999999998,353.0,1,478.0,1,336.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14248,318,1,302.58,192.0,1,479.0,1,1056.0,2,112,05 - At Risk (Berisiko Hilang)
14250,7,3,1904.05,3848.0,5,2478.0,3,3396.0,4,534,06 - Lost/Others (Hilang/Lainnya)
14251,2,5,2879.7000000000003,4193.0,5,3313.0,4,3755.0,5,545,01 - Champions (Terbaik)
14256,260,2,969.0600000000001,455.0,1,1776.0,3,2631.0,4,134,06 - Lost/Others (Hilang/Lainnya)
14257,64,5,3099.7200000000003,1884.0,3,3314.0,4,3804.0,5,345,06 - Lost/Others (Hilang/Lainnya)
14258,9,9,12669.98,3712.0,5,3900.0,5,4266.0,5,555,01 - Champions (Terbaik)
14259,142,1,120.0,1085.0,2,480.0,1,263.0,1,211,06 - Lost/Others (Hilang/Lainnya)
14261,51,2,1163.45,2155.0,3,1777.0,3,2868.0,4,334,04 - Need Attention (Butuh Perhatian)
14262,8,8,2618.23,3775.0,5,3811.0,5,3675.0,5,555,01 - Champions (Terbaik)
14264,155,2,333.97,1019.0,2,1778.0,3,1227.0,2,232,06 - Lost/Others (Hilang/Lainnya)
14265,109,2,530.18,1295.0,2,1779.0,3,1831.0,3,233,04 - Need Attention (Butuh Perhatian)
14267,163,3,1516.24,963.0,2,2479.0,3,3155.0,4,234,04 - Need Attention (Butuh Perhatian)
14270,332,1,492.65000000000003,143.0,1,481.0,1,1741.0,3,113,06 - Lost/Others (Hilang/Lainnya)
14271,226,1,112.32,619.0,1,482.0,1,218.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14272,74,2,437.96,1676.0,2,1780.0,3,1605.0,2,232,06 - Lost/Others (Hilang/Lainnya)
14273,51,4,559.97,2156.0,3,2963.0,4,1897.0,3,343,06 - Lost/Others (Hilang/Lainnya)
14276,99,3,1119.74,1372.0,2,2480.0,3,2820.0,4,234,04 - Need Attention (Butuh Perhatian)
14277,15,3,4216.2,3413.0,4,2481.0,3,3997.0,5,435,06 - Lost/Others (Hilang/Lainnya)
14280,197,1,134.04,765.0,1,483.0,1,318.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14282,3,15,3729.34,4098.0,5,4160.0,5,3922.0,5,555,01 - Champions (Terbaik)
14284,31,2,595.25,2663.0,4,1781.0,3,1971.0,3,433,04 - Need Attention (Butuh Perhatian)
14285,21,4,1910.01,3103.0,4,2964.0,4,3401.0,4,444,02 - Loyal Customers (Setia)
14286,24,3,4628.75,2936.0,4,2482.0,3,4034.0,5,435,06 - Lost/Others (Hilang/Lainnya)
14287,8,3,176.63,3776.0,5,2483.0,3,539.0,1,531,06 - Lost/Others (Hilang/Lainnya)
14288,213,1,426.6,681.0,1,484.0,1,1568.0,2,112,05 - At Risk (Berisiko Hilang)
14289,9,6,911.26,3713.0,5,3521.0,5,2559.0,3,553,06 - Lost/Others (Hilang/Lainnya)
14290,11,5,2314.65,3572.0,5,3315.0,4,3575.0,5,545,01 - Champions (Terbaik)
14291,2,11,3883.25,4194.0,5,4019.0,5,3949.0,5,555,01 - Champions (Terbaik)
14292,8,9,4871.93,3777.0,5,3901.0,5,4054.0,5,555,01 - Champions (Terbaik)
14293,3,4,1046.56,4099.0,5,2965.0,4,2732.0,4,544,01 - Champions (Terbaik)
14295,40,1,166.20000000000002,2400.0,3,485.0,1,487.0,1,311,03 - New/Promising (Baru/Menjanjikan)
14297,18,4,1305.33,3229.0,4,2966.0,4,2989.0,4,444,02 - Loyal Customers (Setia)
14298,8,44,51527.3,3778.0,5,4317.0,5,4320.0,5,555,01 - Champions (Terbaik)
14299,8,9,3965.62,3779.0,5,3902.0,5,3957.0,5,555,01 - Champions (Terbaik)
14300,19,1,43.2,3170.0,4,486.0,1,32.0,1,411,03 - New/Promising (Baru/Menjanjikan)
14301,117,1,640.14,1237.0,2,487.0,1,2090.0,3,213,06 - Lost/Others (Hilang/Lainnya)
14304,223,1,383.45,627.0,1,488.0,1,1421.0,2,112,05 - At Risk (Berisiko Hilang)
14305,71,3,1858.96,1753.0,3,2484.0,3,3372.0,4,334,04 - Need Attention (Butuh Perhatian)
14306,51,2,2093.32,2157.0,3,1782.0,3,3487.0,5,335,06 - Lost/Others (Hilang/Lainnya)
14307,89,6,2995.72,1462.0,2,3522.0,5,3779.0,5,255,06 - Lost/Others (Hilang/Lainnya)
14309,8,9,2352.53,3780.0,5,3903.0,5,3587.0,5,555,01 - Champions (Terbaik)
14311,243,1,310.26,534.0,1,489.0,1,1108.0,2,112,05 - At Risk (Berisiko Hilang)
14312,47,6,1611.59,2231.0,3,3523.0,5,3220.0,4,354,06 - Lost/Others (Hilang/Lainnya)
14314,107,1,120.0,1314.0,2,490.0,1,264.0,1,211,06 - Lost/Others (Hilang/Lainnya)
14315,45,6,2481.13,2279.0,3,3524.0,5,3629.0,5,355,02 - Loyal Customers (Setia)
14317,65,1,508.58000000000004,1844.0,3,491.0,1,1782.0,3,313,06 - Lost/Others (Hilang/Lainnya)
14320,207,2,477.79,712.0,1,1783.0,3,1701.0,2,132,06 - Lost/Others (Hilang/Lainnya)
14321,11,5,1530.75,3573.0,5,3316.0,4,3164.0,4,544,01 - Champions (Terbaik)
14323,115,2,605.0600000000001,1253.0,2,1784.0,3,2004.0,3,233,04 - Need Attention (Butuh Perhatian)
14326,242,1,183.85,541.0,1,492.0,1,576.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14327,163,1,311.65,964.0,2,493.0,1,1118.0,2,212,05 - At Risk (Berisiko Hilang)
14329,17,7,5014.84,3295.0,4,3681.0,5,4066.0,5,455,01 - Champions (Terbaik)
14331,124,2,462.65999999999997,1200.0,2,1785.0,3,1665.0,2,232,06 - Lost/Others (Hilang/Lainnya)
14332,23,3,866.31,2997.0,4,2485.0,3,2502.0,3,433,04 - Need Attention (Butuh Perhatian)
14333,68,1,415.2,1788.0,3,494.0,1,1531.0,2,312,05 - At Risk (Berisiko Hilang)
14334,17,8,2552.21,3296.0,4,3812.0,5,3651.0,5,455,01 - Champions (Terbaik)
14335,16,2,468.26,3355.0,4,1786.0,3,1681.0,2,432,06 - Lost/Others (Hilang/Lainnya)
14336,17,4,1614.91,3297.0,4,2967.0,4,3223.0,4,444,02 - Loyal Customers (Setia)
14338,161,2,588.22,977.0,2,1787.0,3,1956.0,3,233,04 - Need Attention (Butuh Perhatian)
14339,243,1,309.52,535.0,1,495.0,1,1103.0,2,112,05 - At Risk (Berisiko Hilang)
14340,219,1,134.7,637.0,1,496.0,1,322.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14341,45,8,2182.28,2280.0,3,3813.0,5,3524.0,5,355,02 - Loyal Customers (Setia)
14342,21,4,668.5600000000001,3104.0,4,2968.0,4,2161.0,3,443,06 - Lost/Others (Hilang/Lainnya)
14344,127,8,889.9300000000001,1183.0,2,3814.0,5,2532.0,3,253,06 - Lost/Others (Hilang/Lainnya)
14345,39,1,108.97999999999999,2432.0,3,497.0,1,193.0,1,311,03 - New/Promising (Baru/Menjanjikan)
14346,121,2,1021.58,1216.0,2,1788.0,3,2700.0,4,234,04 - Need Attention (Butuh Perhatian)
14348,260,1,409.57,456.0,1,498.0,1,1513.0,2,112,05 - At Risk (Berisiko Hilang)
14349,10,1,133.5,3642.0,5,499.0,1,316.0,1,511,03 - New/Promising (Baru/Menjanjikan)
14350,274,1,282.93,376.0,1,500.0,1,974.0,2,112,05 - At Risk (Berisiko Hilang)
14351,165,1,51.0,953.0,2,501.0,1,40.0,1,211,06 - Lost/Others (Hilang/Lainnya)
14352,157,4,1078.96,996.0,2,2969.0,4,2776.0,4,244,06 - Lost/Others (Hilang/Lainnya)
14353,215,1,90.6,668.0,1,502.0,1,127.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14354,6,2,163.62,3883.0,5,1789.0,3,474.0,1,531,06 - Lost/Others (Hilang/Lainnya)
14355,366,1,174.4,62.0,1,503.0,1,532.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14356,80,2,701.23,1571.0,2,1790.0,3,2231.0,3,233,04 - Need Attention (Butuh Perhatian)
14357,43,1,225.77,2339.0,3,504.0,1,770.0,1,311,03 - New/Promising (Baru/Menjanjikan)
14359,19,3,912.18,3171.0,4,2486.0,3,2562.0,3,433,04 - Need Attention (Butuh Perhatian)
14360,32,4,2128.23,2619.0,4,2970.0,4,3507.0,5,445,06 - Lost/Others (Hilang/Lainnya)
14362,22,1,161.2,3057.0,4,505.0,1,462.0,1,411,03 - New/Promising (Baru/Menjanjikan)
14364,109,8,3717.35,1296.0,2,3815.0,5,3917.0,5,255,06 - Lost/Others (Hilang/Lainnya)
14367,8,16,9261.52,3781.0,5,4177.0,5,4225.0,5,555,01 - Champions (Terbaik)
14368,320,1,155.0,179.0,1,506.0,1,423.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14371,295,1,100.5,287.0,1,507.0,1,156.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14373,358,1,76.55,103.0,1,508.0,1,93.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14375,185,1,257.68,833.0,1,509.0,1,899.0,2,112,05 - At Risk (Berisiko Hilang)
14377,191,2,617.05,795.0,1,1791.0,3,2033.0,3,133,05 - At Risk (Berisiko Hilang)
14379,44,2,348.1,2308.0,3,1792.0,3,1280.0,2,332,06 - Lost/Others (Hilang/Lainnya)
14381,52,1,202.68,2130.0,3,510.0,1,662.0,1,311,03 - New/Promising (Baru/Menjanjikan)
14382,26,1,626.0699999999999,2843.0,4,511.0,1,2059.0,3,413,06 - Lost/Others (Hilang/Lainnya)
14383,38,3,1247.69,2453.0,3,2487.0,3,2937.0,4,334,04 - Need Attention (Butuh Perhatian)
14385,9,3,202.11,3714.0,5,2488.0,3,660.0,1,531,06 - Lost/Others (Hilang/Lainnya)
14386,297,1,142.4,276.0,1,512.0,1,362.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14387,33,3,1770.56,2580.0,3,2489.0,3,3312.0,4,334,04 - Need Attention (Butuh Perhatian)
14388,10,8,3212.84,3643.0,5,3816.0,5,3829.0,5,555,01 - Champions (Terbaik)
14389,65,2,1043.46,1845.0,3,1793.0,3,2729.0,4,334,04 - Need Attention (Butuh Perhatian)
14390,10,9,4652.82,3644.0,5,3904.0,5,4035.0,5,555,01 - Champions (Terbaik)
14393,218,1,67.95,648.0,1,513.0,1,67.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14395,2,9,3507.71,4195.0,5,3905.0,5,3875.0,5,555,01 - Champions (Terbaik)
14396,65,2,487.99,1846.0,3,1794.0,3,1732.0,2,332,06 - Lost/Others (Hilang/Lainnya)
14397,3,19,2612.96,4100.0,5,4223.0,5,3672.0,5,555,01 - Champions (Terbaik)
14400,149,1,574.7,1051.0,2,514.0,1,1927.0,3,213,06 - Lost/Others (Hilang/Lainnya)
14401,4,13,4051.48,3997.0,5,4109.0,5,3973.0,5,555,01 - Champions (Terbaik)
14403,130,4,1475.81,1158.0,2,2971.0,4,3128.0,4,244,06 - Lost/Others (Hilang/Lainnya)
14404,34,6,1474.32,2558.0,3,3525.0,5,3125.0,4,354,06 - Lost/Others (Hilang/Lainnya)
14406,119,1,156.75,1229.0,2,515.0,1,435.0,1,211,06 - Lost/Others (Hilang/Lainnya)
14407,107,6,2157.73,1315.0,2,3526.0,5,3516.0,5,255,06 - Lost/Others (Hilang/Lainnya)
14408,11,7,2606.53,3574.0,5,3682.0,5,3666.0,5,555,01 - Champions (Terbaik)
14409,71,6,2059.4500000000003,1754.0,3,3527.0,5,3471.0,5,355,02 - Loyal Customers (Setia)
14410,92,9,1105.07,1440.0,2,3906.0,5,2802.0,4,254,06 - Lost/Others (Hilang/Lainnya)
14411,311,1,1063.0,222.0,1,516.0,1,2756.0,4,114,06 - Lost/Others (Hilang/Lainnya)
14412,43,2,770.03,2340.0,3,1795.0,3,2351.0,3,333,06 - Lost/Others (Hilang/Lainnya)
14413,362,1,122.7,83.0,1,517.0,1,278.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14414,92,7,1496.98,1441.0,2,3683.0,5,3142.0,4,254,06 - Lost/Others (Hilang/Lainnya)
14415,1,13,5900.28,4281.0,5,4110.0,5,4125.0,5,555,01 - Champions (Terbaik)
14416,22,2,490.22,3058.0,4,1796.0,3,1736.0,3,433,04 - Need Attention (Butuh Perhatian)
14418,4,3,1937.25,3998.0,5,2490.0,3,3413.0,4,534,06 - Lost/Others (Hilang/Lainnya)
14419,11,6,1058.06,3575.0,5,3528.0,5,2748.0,4,554,01 - Champions (Terbaik)
14420,99,1,387.52,1373.0,2,518.0,1,1438.0,2,212,05 - At Risk (Berisiko Hilang)
14421,57,2,813.11,2030.0,3,1797.0,3,2427.0,3,333,06 - Lost/Others (Hilang/Lainnya)
14422,1,6,4263.64,4282.0,5,3529.0,5,4000.0,5,555,01 - Champions (Terbaik)
14423,218,1,265.2,649.0,1,519.0,1,919.0,2,112,05 - At Risk (Berisiko Hilang)
14424,18,1,322.08,3230.0,4,520.0,1,1169.0,2,412,03 - New/Promising (Baru/Menjanjikan)
14426,24,10,4481.67,2937.0,4,3969.0,5,4022.0,5,455,01 - Champions (Terbaik)
14427,50,2,363.34000000000003,2191.0,3,1798.0,3,1343.0,2,332,06 - Lost/Others (Hilang/Lainnya)
14428,7,5,1244.83,3849.0,5,3317.0,4,2931.0,4,544,01 - Champions (Terbaik)
14431,303,1,470.36,258.0,1,521.0,1,1686.0,2,112,05 - At Risk (Berisiko Hilang)
14432,10,6,2255.51,3645.0,5,3530.0,5,3554.0,5,555,01 - Champions (Terbaik)
14434,22,6,1372.8,3059.0,4,3531.0,5,3046.0,4,454,02 - Loyal Customers (Setia)
14436,99,1,89.06,1374.0,2,522.0,1,117.0,1,211,06 - Lost/Others (Hilang/Lainnya)
14437,366,1,63.0,63.0,1,523.0,1,61.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14438,306,1,131.9,245.0,1,524.0,1,310.0,1,111,06 - Lost/Others (Hilang/Lainnya)
14439,320,1,2661.24,180.0,1,525.0,1,3694.0,5,115,06 - Lost/Others (Hilang/Lainnya)
